film_id,language_id,title,description,release_year,language_sp,rental_duration,rental_rate,replacement_cost,rating,special_features,year_update,Mes_update,Dia_update
386,1,GUMP DATE,A Intrepid Yarn of a Explorer And a Student who must Kill a Husband in An Abandoned Mine Shaft,2006,English,3,4.99,12.99,NC-17,Deleted Scenes,2006,02,15
387,1,GUN BONNIE,A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico,2006,English,7,0.99,27.99,G,Behind the Scenes,2006,02,15
388,1,GUNFIGHT MOON,A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert,2006,English,5,0.99,16.99,NC-17,"Deleted Scenes,Behind the Scenes",2006,02,15
389,1,GUNFIGHTER MUSSOLINI,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan,2006,English,3,2.99,9.99,PG-13,"Trailers,Commentaries",2006,02,15
390,1,GUYS FALCON,A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat,2006,English,4,4.99,20.99,R,"Trailers,Commentaries,Behind the Scenes",2006,02,15
391,1,HALF OUTFIELD,A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat,2006,English,6,2.99,25.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
392,1,HALL CASSIDY,A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia,2006,English,5,4.99,13.99,NC-17,"Commentaries,Behind the Scenes",2006,02,15
393,1,HALLOWEEN NUTS,A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat,2006,English,6,2.99,19.99,PG-13,Deleted Scenes,2006,02,15
394,1,HAMLET WISDOM,A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback,2006,English,7,2.99,21.99,R,"Trailers,Deleted Scenes",2006,02,15
395,1,HANDICAP BOONDOCK,A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia,2006,English,4,0.99,28.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
396,1,HANGING DEEP,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin,2006,English,5,4.99,18.99,G,"Trailers,Commentaries,Deleted Scenes",2006,02,15
397,1,HANKY OCTOBER,A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia,2006,English,5,2.99,26.99,NC-17,"Trailers,Commentaries,Deleted Scenes",2006,02,15
398,1,HANOVER GALAXY,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention,2006,English,5,4.99,21.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
399,1,HAPPINESS UNITED,A Action-Packed Panorama of a Husband And a Feminist who must Meet a Forensic Psychologist in Ancient Japan,2006,English,6,2.99,23.99,G,Deleted Scenes,2006,02,15
400,1,HARDLY ROBBERS,A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin,2006,English,7,2.99,15.99,R,"Trailers,Behind the Scenes",2006,02,15
401,1,HAROLD FRENCH,A Stunning Saga of a Sumo Wrestler And a Student who must Outrace a Moose in The Sahara Desert,2006,English,6,0.99,10.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
402,1,HARPER DYING,A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert,2006,English,3,0.99,15.99,G,Trailers,2006,02,15
403,1,HARRY IDAHO,A Taut Yarn of a Technical Writer And a Feminist who must Outrace a Dog in California,2006,English,5,4.99,18.99,PG-13,"Commentaries,Deleted Scenes",2006,02,15
404,1,HATE HANDICAP,A Intrepid Reflection of a Mad Scientist And a Pioneer who must Overcome a Hunter in The First Manned Space Station,2006,English,4,0.99,26.99,PG,"Trailers,Commentaries,Behind the Scenes",2006,02,15
405,1,HAUNTED ANTITRUST,A Amazing Saga of a Man And a Dentist who must Reach a Technical Writer in Ancient India,2006,English,6,4.99,13.99,NC-17,"Trailers,Deleted Scenes",2006,02,15
406,1,HAUNTING PIANIST,A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park,2006,English,5,0.99,22.99,R,Behind the Scenes,2006,02,15
407,1,HAWK CHILL,A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia,2006,English,5,0.99,12.99,PG-13,Behind the Scenes,2006,02,15
408,1,HEAD STRANGER,A Thoughtful Saga of a Hunter And a Crocodile who must Confront a Dog in The Gulf of Mexico,2006,English,4,4.99,28.99,R,"Trailers,Commentaries",2006,02,15
409,1,HEARTBREAKERS BRIGHT,A Awe-Inspiring Documentary of a A Shark And a Dentist who must Outrace a Pastry Chef in The Canadian Rockies,2006,English,3,4.99,9.99,G,"Trailers,Deleted Scenes",2006,02,15
410,1,HEAVEN FREEDOM,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,2006,English,7,2.99,19.99,PG,Commentaries,2006,02,15
411,1,HEAVENLY GUN,A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat,2006,English,5,4.99,13.99,NC-17,Behind the Scenes,2006,02,15
412,1,HEAVYWEIGHTS BEAST,A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park,2006,English,6,4.99,25.99,G,Deleted Scenes,2006,02,15
413,1,HEDWIG ALTER,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,2006,English,7,2.99,16.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006,02,15
414,1,HELLFIGHTERS SIERRA,A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia,2006,English,3,2.99,23.99,PG,"Deleted Scenes,Behind the Scenes",2006,02,15
415,1,HIGH ENCINO,A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia,2006,English,3,2.99,23.99,R,"Trailers,Commentaries,Behind the Scenes",2006,02,15
416,1,HIGHBALL POTTER,A Action-Packed Saga of a Husband And a Dog who must Redeem a Database Administrator in The Sahara Desert,2006,English,6,0.99,10.99,R,Deleted Scenes,2006,02,15
417,1,HILLS NEIGHBORS,A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat,2006,English,5,0.99,29.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
418,1,HOBBIT ALIEN,A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station,2006,English,5,0.99,27.99,PG-13,Commentaries,2006,02,15
419,1,HOCUS FRIDA,A Awe-Inspiring Tale of a Girl And a Madman who must Outgun a Student in A Shark Tank,2006,English,4,2.99,19.99,G,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
420,1,HOLES BRANNIGAN,A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies,2006,English,7,4.99,27.99,PG,"Commentaries,Behind the Scenes",2006,02,15
421,1,HOLIDAY GAMES,A Insightful Reflection of a Waitress And a Madman who must Pursue a Boy in Ancient Japan,2006,English,7,4.99,10.99,PG-13,"Trailers,Commentaries,Behind the Scenes",2006,02,15
422,1,HOLLOW JEOPARDY,A Beautiful Character Study of a Robot And a Astronaut who must Overcome a Boat in A Monastery,2006,English,7,4.99,25.99,NC-17,Behind the Scenes,2006,02,15
423,1,HOLLYWOOD ANONYMOUS,A Fast-Paced Epistle of a Boy And a Explorer who must Escape a Dog in A U-Boat,2006,English,7,0.99,29.99,PG,"Trailers,Behind the Scenes",2006,02,15
424,1,HOLOCAUST HIGHBALL,A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia,2006,English,6,0.99,12.99,R,Deleted Scenes,2006,02,15
425,1,HOLY TADPOLE,A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory,2006,English,6,0.99,20.99,R,Behind the Scenes,2006,02,15
426,1,HOME PITY,A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention,2006,English,7,4.99,15.99,R,"Trailers,Commentaries,Behind the Scenes",2006,02,15
427,1,HOMEWARD CIDER,A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse,2006,English,5,0.99,19.99,R,Trailers,2006,02,15
428,1,HOMICIDE PEACH,A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention,2006,English,6,2.99,21.99,PG-13,Commentaries,2006,02,15
429,1,HONEY TIES,A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank,2006,English,3,0.99,29.99,R,"Trailers,Commentaries,Deleted Scenes",2006,02,15
430,1,HOOK CHARIOTS,A Insightful Story of a Boy And a Dog who must Redeem a Boy in Australia,2006,English,7,0.99,23.99,G,"Trailers,Commentaries,Behind the Scenes",2006,02,15
431,1,HOOSIERS BIRDCAGE,A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station,2006,English,3,2.99,12.99,G,"Trailers,Commentaries,Deleted Scenes",2006,02,15
432,1,HOPE TOOTSIE,A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank,2006,English,4,2.99,22.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
433,1,HORN WORKING,A Stunning Display of a Mad Scientist And a Technical Writer who must Succumb a Monkey in A Shark Tank,2006,English,4,2.99,23.99,PG,Trailers,2006,02,15
434,1,HORROR REIGN,A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria,2006,English,3,0.99,25.99,R,"Deleted Scenes,Behind the Scenes",2006,02,15
435,1,HOTEL HAPPINESS,A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback,2006,English,6,4.99,28.99,PG-13,Behind the Scenes,2006,02,15
436,1,HOURS RAGE,A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia,2006,English,4,0.99,14.99,NC-17,"Trailers,Deleted Scenes",2006,02,15
437,1,HOUSE DYNAMITE,A Taut Story of a Pioneer And a Squirrel who must Battle a Student in Soviet Georgia,2006,English,7,2.99,13.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
438,1,HUMAN GRAFFITI,A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico,2006,English,3,2.99,22.99,NC-17,"Trailers,Behind the Scenes",2006,02,15
439,1,HUNCHBACK IMPOSSIBLE,A Touching Yarn of a Frisbee And a Dentist who must Fight a Composer in Ancient Japan,2006,English,4,4.99,28.99,PG-13,"Trailers,Deleted Scenes",2006,02,15
440,1,HUNGER ROOF,A Unbelieveable Yarn of a Student And a Database Administrator who must Outgun a Husband in An Abandoned Mine Shaft,2006,English,6,0.99,21.99,G,"Deleted Scenes,Behind the Scenes",2006,02,15
441,1,HUNTER ALTER,A Emotional Drama of a Mad Cow And a Boat who must Redeem a Secret Agent in A Shark Tank,2006,English,5,2.99,21.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
442,1,HUNTING MUSKETEERS,A Thrilling Reflection of a Pioneer And a Dentist who must Outrace a Womanizer in An Abandoned Mine Shaft,2006,English,6,2.99,24.99,NC-17,"Trailers,Deleted Scenes",2006,02,15
443,1,HURRICANE AFFAIR,A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft,2006,English,6,2.99,11.99,PG,"Trailers,Commentaries,Behind the Scenes",2006,02,15
444,1,HUSTLER PARTY,A Emotional Reflection of a Sumo Wrestler And a Monkey who must Conquer a Robot in The Sahara Desert,2006,English,3,4.99,22.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006,02,15
445,1,HYDE DOCTOR,A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat,2006,English,5,2.99,11.99,G,"Trailers,Deleted Scenes",2006,02,15
446,1,HYSTERICAL GRAIL,A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse,2006,English,5,4.99,19.99,PG,"Trailers,Commentaries,Deleted Scenes",2006,02,15
447,1,ICE CROSSING,A Fast-Paced Tale of a Butler And a Moose who must Overcome a Pioneer in A Manhattan Penthouse,2006,English,5,2.99,28.99,R,Deleted Scenes,2006,02,15
448,1,IDAHO LOVE,A Fast-Paced Drama of a Student And a Crocodile who must Meet a Database Administrator in The Outback,2006,English,3,2.99,25.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
449,1,IDENTITY LOVER,A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback,2006,English,4,2.99,12.99,PG-13,Deleted Scenes,2006,02,15
450,1,IDOLS SNATCHERS,A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery,2006,English,5,2.99,29.99,NC-17,Trailers,2006,02,15
451,1,IGBY MAKER,A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory,2006,English,7,4.99,12.99,NC-17,"Trailers,Behind the Scenes",2006,02,15
452,1,ILLUSION AMELIE,A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft,2006,English,4,0.99,15.99,R,"Commentaries,Behind the Scenes",2006,02,15
453,1,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,English,3,2.99,17.99,PG-13,"Trailers,Commentaries,Deleted Scenes",2006,02,15
454,1,IMPACT ALADDIN,A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank,2006,English,6,0.99,20.99,PG-13,"Trailers,Deleted Scenes",2006,02,15
455,1,IMPOSSIBLE PREJUDICE,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,2006,English,7,4.99,11.99,NC-17,Deleted Scenes,2006,02,15
456,1,INCH JET,A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery,2006,English,6,4.99,18.99,NC-17,Deleted Scenes,2006,02,15
457,1,INDEPENDENCE HOTEL,A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery,2006,English,5,0.99,21.99,NC-17,"Trailers,Behind the Scenes",2006,02,15
458,1,INDIAN LOVE,A Insightful Saga of a Mad Scientist And a Mad Scientist who must Kill a Astronaut in An Abandoned Fun House,2006,English,4,0.99,26.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
459,1,INFORMER DOUBLE,A Action-Packed Display of a Woman And a Dentist who must Redeem a Forensic Psychologist in The Canadian Rockies,2006,English,4,4.99,23.99,NC-17,"Trailers,Commentaries",2006,02,15
460,1,INNOCENT USUAL,A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback,2006,English,3,4.99,26.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
461,1,INSECTS STONE,A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse,2006,English,3,0.99,14.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006,02,15
462,1,INSIDER ARIZONA,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,English,5,2.99,17.99,NC-17,Commentaries,2006,02,15
463,1,INSTINCT AIRPORT,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,2006,English,4,2.99,21.99,PG,"Commentaries,Deleted Scenes",2006,02,15
464,1,INTENTIONS EMPIRE,A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat,2006,English,3,2.99,13.99,PG-13,"Trailers,Behind the Scenes",2006,02,15
465,1,INTERVIEW LIAISONS,A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse,2006,English,4,4.99,17.99,R,"Commentaries,Behind the Scenes",2006,02,15
466,1,INTOLERABLE INTENTIONS,A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention,2006,English,6,4.99,20.99,PG-13,"Commentaries,Behind the Scenes",2006,02,15
467,1,INTRIGUE WORST,A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat,2006,English,6,0.99,10.99,G,Deleted Scenes,2006,02,15
468,1,INVASION CYCLONE,A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery,2006,English,5,2.99,12.99,PG,"Trailers,Deleted Scenes",2006,02,15
469,1,IRON MOON,A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon,2006,English,7,4.99,27.99,PG,"Commentaries,Behind the Scenes",2006,02,15
470,1,ISHTAR ROCKETEER,A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House,2006,English,4,4.99,24.99,R,"Trailers,Commentaries,Deleted Scenes",2006,02,15
471,1,ISLAND EXORCIST,A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House,2006,English,7,2.99,23.99,NC-17,"Trailers,Commentaries",2006,02,15
472,1,ITALIAN AFRICAN,A Astounding Character Study of a Monkey And a Moose who must Outgun a Cat in A U-Boat,2006,English,3,4.99,24.99,G,"Trailers,Commentaries,Deleted Scenes",2006,02,15
473,1,JACKET FRISCO,A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon,2006,English,5,2.99,16.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
474,1,JADE BUNCH,A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station,2006,English,6,2.99,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2006,02,15
475,1,JAPANESE RUN,A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback,2006,English,6,0.99,29.99,G,Deleted Scenes,2006,02,15
476,1,JASON TRAP,A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery,2006,English,5,2.99,9.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",2006,02,15
477,1,JAWBREAKER BROOKLYN,A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat,2006,English,5,0.99,15.99,PG,"Trailers,Behind the Scenes",2006,02,15
478,1,JAWS HARRY,A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House,2006,English,4,2.99,10.99,G,Deleted Scenes,2006,02,15
479,1,JEDI BENEATH,A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria,2006,English,7,0.99,12.99,PG,"Trailers,Commentaries,Deleted Scenes",2006,02,15
480,1,JEEPERS WEDDING,A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia,2006,English,3,2.99,29.99,R,"Trailers,Commentaries,Deleted Scenes",2006,02,15
481,1,JEKYLL FROGMEN,A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank,2006,English,4,2.99,22.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
482,1,JEOPARDY ENCINO,A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India,2006,English,3,0.99,12.99,R,"Trailers,Commentaries",2006,02,15
483,1,JERICHO MULAN,A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat,2006,English,3,2.99,29.99,NC-17,Commentaries,2006,02,15
484,1,JERK PAYCHECK,A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan,2006,English,3,2.99,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2006,02,15
485,1,JERSEY SASSY,A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan,2006,English,6,4.99,16.99,PG,"Deleted Scenes,Behind the Scenes",2006,02,15
